,class,bruises,odor,ring-number,ring-type,spore-print-color,population,habitat,cap,gill,stalk
4105,0,1,5,1,4,3,4,0,0.6591977383551894,0.35288395537379746,0.959363234635779
4106,1,1,5,2,4,5,4,3,0.8569091785348343,-0.21609117257139643,-0.8430332872471509
4107,0,1,5,1,4,2,5,0,-0.34849349587411305,1.301175835282454,0.959363234635779
4108,1,0,2,1,2,1,4,1,-0.34849349587411305,0.7322007073372602,3.217800950132971
4109,0,1,5,1,4,2,5,0,0.8334019219704508,1.301175835282454,-0.2058667333528342
4110,1,0,2,1,2,1,5,4,0.6967316058174551,0.7322007073372602,1.4699559981500512
4111,1,0,2,1,2,1,5,1,0.6967316058174551,-0.21609117257139643,2.052570982144358
4112,1,0,2,1,2,1,4,1,-0.34849349587411305,-0.21609117257139643,1.4644722174718798
4113,0,1,5,1,4,3,4,0,-0.5226976794893742,1.1115174593007227,-1.0907567707006371
4114,1,0,2,1,2,1,5,4,-1.7586209159116462,0.7322007073372602,1.4644722174718798
4115,1,0,2,1,2,1,4,1,0.6967316058174551,-0.21609117257139643,2.6461535274950068
4116,1,0,2,1,2,1,4,0,-0.7133958142200783,-0.21609117257139643,2.052570982144358
4117,1,0,2,1,2,1,5,4,-0.7133958142200783,-0.21609117257139643,4.393998479477928
4118,1,0,2,1,2,1,4,1,0.6967316058174551,0.7322007073372602,1.4699559981500512
4119,1,0,2,1,2,1,4,1,0.6967316058174551,-0.026432796589665127,3.2287685114893145
4120,1,0,2,1,2,1,4,4,-0.5767254980670828,0.7322007073372602,3.2287685114893145
4121,0,1,5,1,4,2,4,0,0.6591977383551894,1.1115174593007227,0.959363234635779
4122,1,0,2,1,2,1,4,0,-0.34849349587411305,-0.21609117257139643,1.4644722174718798
4123,1,0,2,1,2,1,4,1,0.6967316058174551,-0.026432796589665127,1.4644722174718798
4124,0,1,5,1,4,2,4,0,-0.17428931225885164,1.1115174593007227,-1.0880148803615513
4125,1,0,2,1,2,1,4,4,0.46849960362448534,-0.21609117257139643,0.8818572334775732
4126,1,0,2,1,2,1,4,4,0.46849960362448534,-0.026432796589665127,2.629702185460493
4127,0,1,5,1,4,2,5,0,1.0076061055857122,0.7322007073372602,-0.796707388364398
4128,1,0,2,1,2,1,5,4,0.8334019219704508,0.7322007073372602,2.629702185460493
4129,0,1,5,1,4,2,5,0,-0.5226976794893742,0.7322007073372602,0.959363234635779
4130,1,0,2,1,2,1,4,1,0.46849960362448534,-0.21609117257139643,4.393998479477928
4131,1,0,2,1,2,1,4,0,0.8334019219704508,-0.026432796589665127,4.393998479477928
4132,1,0,2,1,2,1,4,0,0.46849960362448534,0.7322007073372602,4.393998479477928
4133,1,0,1,1,4,2,3,0,-0.9706906373486036,-1.662810011513544,-0.8430332872471509
4134,0,1,5,1,4,2,4,0,-0.34849349587411305,1.301175835282454,0.07721508762706197
4135,1,0,2,1,2,1,5,1,0.8334019219704508,-0.21609117257139643,0.8818572334775732
4136,1,0,2,1,2,1,5,0,-1.7586209159116462,-0.026432796589665127,4.393998479477928
4137,1,0,2,1,2,1,4,4,0.8334019219704508,-0.026432796589665127,3.217800950132971
4138,0,1,5,1,4,2,4,0,1.0076061055857122,1.301175835282454,-1.0907567707006371
4139,1,0,2,1,2,1,5,0,0.46849960362448534,0.7322007073372602,3.217800950132971
4140,1,0,2,1,2,1,5,0,-0.34849349587411305,-0.21609117257139643,2.6461535274950068
4141,0,1,5,1,4,3,4,0,0.6591977383551894,1.301175835282454,-0.2058667333528342
4142,0,1,5,1,4,2,4,0,0.6591977383551894,1.301175835282454,0.08544075864431919
4143,1,1,2,1,4,1,4,5,0.4394367826889296,0.7322007073372602,0.897003030084873
4144,1,0,2,1,2,1,5,4,-1.7586209159116462,-0.21609117257139643,1.4699559981500512
4145,1,0,2,1,2,1,4,4,0.8334019219704508,-0.21609117257139643,3.2287685114893145
4146,1,0,2,1,2,1,4,4,-0.5767254980670828,-0.21609117257139643,2.6461535274950068
4147,1,0,2,1,2,1,4,0,-0.7133958142200783,-0.026432796589665127,3.217800950132971
4148,1,0,2,1,2,1,4,0,0.8334019219704508,0.7322007073372602,3.217800950132971
4149,1,0,2,1,2,1,4,4,0.8334019219704508,0.7322007073372602,1.4644722174718798
4150,0,1,5,1,4,3,5,0,0.6591977383551894,1.301175835282454,-1.3820642626977904
4151,1,0,2,1,2,1,4,1,-0.5767254980670828,-0.026432796589665127,3.217800950132971
4152,1,0,2,1,2,1,4,1,0.8334019219704508,0.7322007073372602,0.8818572334775732
4153,1,0,2,1,2,1,5,4,-0.5767254980670828,0.7322007073372602,4.393998479477928
4154,0,1,5,1,4,3,4,0,-0.5226976794893742,0.7322007073372602,-1.0880148803615513
4155,0,1,5,1,4,3,4,0,0.6591977383551894,0.7322007073372602,-1.0907567707006371
4156,0,1,5,1,4,3,5,0,0.6591977383551894,0.35288395537379746,-0.796707388364398
4157,1,0,2,1,2,1,4,1,0.6967316058174551,-0.026432796589665127,3.217800950132971
4158,1,0,2,1,2,1,5,4,-0.34849349587411305,-0.026432796589665127,2.629702185460493
4159,0,1,5,1,4,2,5,0,1.0076061055857122,1.1115174593007227,0.07721508762706197
4160,1,0,2,1,2,1,5,1,-0.5767254980670828,-0.21609117257139643,2.6461535274950068
4161,0,1,5,1,4,3,4,0,-0.34849349587411305,1.1115174593007227,-0.21683429470917706
4162,1,0,2,1,2,1,4,4,-0.7133958142200783,0.7322007073372602,1.4644722174718798
4163,1,0,2,1,2,1,4,0,0.46849960362448534,0.7322007073372602,1.4699559981500512
4164,1,0,2,1,2,1,4,0,0.46849960362448534,0.7322007073372602,1.4644722174718798
4165,0,0,5,1,0,7,4,2,-0.6969018631046355,0.4156018145195639,2.318182152544229
4166,1,0,2,1,2,1,4,0,-1.7586209159116462,-0.026432796589665127,2.052570982144358
4167,1,0,2,1,2,1,5,1,-0.34849349587411305,0.7322007073372602,1.4644722174718798
4168,1,0,2,1,2,1,4,1,-0.5767254980670828,-0.026432796589665127,1.4699559981500512
4169,1,0,2,1,2,1,5,1,0.8334019219704508,0.7322007073372602,2.6461535274950068
4170,1,1,2,1,4,1,3,5,-1.4933031881943875,1.301175835282454,-0.16518891261085913
4171,1,0,2,1,2,1,4,0,-0.34849349587411305,-0.026432796589665127,2.052570982144358
4172,1,0,2,1,2,1,4,1,-0.5767254980670828,0.7322007073372602,1.4644722174718798
4173,1,0,2,1,2,1,5,4,0.6967316058174551,-0.21609117257139643,4.393998479477928
4174,1,0,2,1,2,1,4,4,-0.34849349587411305,-0.026432796589665127,1.4644722174718798
4175,1,0,2,1,2,1,5,0,-0.34849349587411305,-0.21609117257139643,0.8818572334775732
4176,0,1,5,1,4,2,5,0,-0.34849349587411305,1.301175835282454,-1.0907567707006371
4177,1,0,2,1,2,1,5,4,-0.7133958142200783,0.7322007073372602,4.393998479477928
4178,1,0,2,1,2,1,5,4,-0.7133958142200783,-0.026432796589665127,4.393998479477928
4179,0,1,5,1,4,2,5,0,0.6591977383551894,1.1115174593007227,-0.796707388364398
4180,1,0,2,1,2,1,4,4,0.8334019219704508,-0.026432796589665127,2.629702185460493
4181,1,0,2,1,2,1,5,0,-0.34849349587411305,-0.026432796589665127,4.393998479477928
4182,1,0,2,1,2,1,5,0,0.46849960362448534,-0.21609117257139643,1.4699559981500512
4183,0,1,5,1,4,2,5,0,-0.34849349587411305,1.301175835282454,-1.3820642626977904
4184,1,0,2,1,2,1,4,1,-1.7586209159116462,-0.21609117257139643,1.4644722174718798
4185,1,0,2,1,2,1,5,4,-1.7586209159116462,-0.21609117257139643,0.8818572334775732
4186,0,1,5,1,4,3,5,0,1.0076061055857122,0.7322007073372602,-1.0907567707006371
4187,0,1,5,1,4,3,4,0,-0.34849349587411305,1.1115174593007227,0.08544075864431919
4188,1,0,2,1,2,1,4,0,-0.5767254980670828,-0.026432796589665127,2.052570982144358
4189,1,0,2,1,2,1,4,4,1.8786270236620188,-0.026432796589665127,0.8818572334775732
4190,1,0,2,1,2,1,4,0,0.6967316058174551,-0.026432796589665127,3.2287685114893145
4191,1,0,2,1,2,1,4,4,-0.34849349587411305,-0.21609117257139643,1.4644722174718798
4192,1,0,2,1,2,1,5,4,-0.34849349587411305,-0.026432796589665127,4.393998479477928
4193,1,0,2,1,2,1,5,1,0.8334019219704508,0.7322007073372602,1.4699559981500512
4194,1,1,2,1,4,1,3,5,-0.08317576815685446,1.301175835282454,0.897003030084873
4195,0,1,5,1,4,3,5,0,-0.5226976794893742,1.1115174593007227,-0.796707388364398
4196,1,0,8,1,0,7,4,0,-0.4025213144518212,-2.0421267634770066,0.5203409625099515
4197,0,1,5,1,4,3,4,0,-0.5767254980670828,0.35288395537379746,-0.21683429470917706
4198,1,0,1,1,4,2,4,0,-1.7586209159116462,-0.5326900653890926,-0.8430332872471509
4199,1,0,1,1,4,3,4,0,-1.4102125486811237,-0.5326900653890926,-0.8430332872471509
4200,1,0,8,1,0,7,4,2,-0.4025213144518212,-2.0421267634770066,-0.38214609486975315
4201,1,0,2,1,2,1,5,4,-0.34849349587411305,-0.21609117257139643,1.4644722174718798
4202,1,0,2,1,2,1,4,1,-0.7133958142200783,-0.21609117257139643,4.393998479477928
4203,1,1,2,1,4,1,3,5,-0.9706906373486036,1.301175835282454,-0.3198723200020583
4204,1,0,2,1,2,1,5,4,0.8334019219704508,-0.026432796589665127,2.629702185460493
4205,1,0,2,1,2,1,5,0,-0.7133958142200783,0.7322007073372602,4.393998479477928
4206,1,0,2,1,2,1,5,4,0.8334019219704508,-0.21609117257139643,1.4644722174718798
4207,1,0,2,1,2,1,5,0,-0.34849349587411305,-0.026432796589665127,3.2287685114893145
4208,1,0,2,1,2,1,5,0,0.8334019219704508,-0.026432796589665127,4.393998479477928
4209,1,0,2,1,2,1,5,1,-0.5767254980670828,-0.21609117257139643,1.4644722174718798
4210,1,0,2,1,2,1,5,1,-0.34849349587411305,-0.026432796589665127,0.8818572334775732
4211,1,0,2,1,2,1,5,1,-0.7133958142200783,0.7322007073372602,4.393998479477928
4212,1,0,2,1,2,1,4,1,0.6967316058174551,0.7322007073372602,2.052570982144358
4213,1,0,2,1,2,1,4,1,-0.7133958142200783,-0.026432796589665127,3.2287685114893145
4214,1,0,2,1,2,1,5,1,-0.7133958142200783,-0.21609117257139643,2.629702185460493
4215,1,0,2,1,2,1,4,1,0.46849960362448534,0.7322007073372602,1.4644722174718798
4216,1,1,2,1,4,1,4,5,0.4394367826889296,-0.026432796589665127,-1.3820642626977904
4217,1,0,2,1,2,1,5,1,-0.7133958142200783,-0.026432796589665127,2.052570982144358
4218,1,0,2,1,2,1,5,1,0.6967316058174551,0.7322007073372602,2.6461535274950068
4219,1,0,2,1,2,1,5,0,0.8334019219704508,0.7322007073372602,1.4644722174718798
4220,1,0,2,1,2,1,5,0,0.6967316058174551,0.7322007073372602,1.4699559981500512
4221,1,0,2,1,2,1,4,0,0.6967316058174551,-0.21609117257139643,2.629702185460493
4222,1,0,2,1,2,1,4,4,-0.5767254980670828,-0.026432796589665127,3.217800950132971
4223,1,0,2,1,2,1,5,4,-0.5767254980670828,0.7322007073372602,3.2287685114893145
4224,0,1,5,1,4,3,4,0,0.6591977383551894,0.7322007073372602,-1.3820642626977904
4225,1,0,2,1,2,1,4,0,0.6967316058174551,-0.026432796589665127,1.4644722174718798
4226,1,0,2,1,2,1,5,0,-0.34849349587411305,-0.026432796589665127,2.629702185460493
4227,1,0,2,1,2,1,4,4,0.8334019219704508,-0.026432796589665127,1.4644722174718798
4228,1,0,2,1,2,1,4,1,-0.7133958142200783,-0.21609117257139643,2.629702185460493
4229,1,0,2,1,2,1,4,4,-0.7133958142200783,-0.21609117257139643,0.8818572334775732
4230,1,0,2,1,2,1,5,0,-1.7586209159116462,-0.026432796589665127,3.2287685114893145
4231,1,0,2,1,2,1,5,4,0.46849960362448534,0.7322007073372602,0.8818572334775732
4232,1,1,2,1,4,1,3,5,1.3104577007652365,0.7322007073372602,0.897003030084873
4233,1,0,2,1,2,1,4,1,0.6967316058174551,-0.026432796589665127,1.4699559981500512
4234,1,0,2,1,2,1,4,0,0.6967316058174551,0.7322007073372602,2.629702185460493
4235,1,0,2,1,2,1,5,4,0.8334019219704508,-0.026432796589665127,2.052570982144358
4236,1,0,2,1,2,1,5,0,0.6967316058174551,0.7322007073372602,2.6461535274950068
4237,1,0,2,1,2,1,4,0,0.6967316058174551,-0.026432796589665127,3.217800950132971
4238,1,0,2,1,2,1,4,4,-0.34849349587411305,-0.21609117257139643,4.393998479477928
4239,1,0,2,1,2,1,5,1,-0.5767254980670828,0.7322007073372602,3.2287685114893145
4240,1,0,2,1,2,1,5,4,-0.7133958142200783,-0.026432796589665127,2.629702185460493
4241,1,0,2,1,2,1,4,1,-0.34849349587411305,-0.21609117257139643,2.6461535274950068
4242,1,0,2,1,2,1,5,0,-0.7133958142200783,0.7322007073372602,3.2287685114893145
4243,1,0,2,1,2,1,4,0,0.8334019219704508,0.7322007073372602,2.052570982144358
4244,1,0,2,1,2,1,4,0,0.46849960362448534,-0.21609117257139643,3.2287685114893145
4245,1,1,2,1,4,1,3,1,-0.09966971927229715,-0.026432796589665127,-0.16518891261085913
4246,1,0,2,1,2,1,5,1,-0.34849349587411305,0.7322007073372602,3.2287685114893145
4247,1,1,2,1,4,1,3,1,-1.4933031881943875,0.7322007073372602,-0.16518891261085913
4248,1,0,2,1,2,1,4,0,0.8334019219704508,-0.026432796589665127,2.6461535274950068
4249,1,0,2,1,2,1,4,0,-0.5767254980670828,0.7322007073372602,2.052570982144358
4250,1,0,2,1,2,1,5,1,-0.7133958142200783,-0.21609117257139643,3.2287685114893145
4251,1,0,2,1,2,1,5,1,-0.7133958142200783,0.7322007073372602,2.052570982144358
4252,1,0,2,1,2,1,4,1,0.46849960362448534,-0.21609117257139643,0.8818572334775732
4253,0,1,5,1,4,3,5,0,0.8334019219704508,1.1115174593007227,0.959363234635779
4254,1,0,2,1,2,1,5,4,1.8786270236620188,-0.026432796589665127,0.8818572334775732
4255,1,0,2,1,2,1,5,4,-0.5767254980670828,-0.026432796589665127,1.4699559981500512
4256,1,0,2,1,2,1,4,1,0.6967316058174551,-0.026432796589665127,2.6461535274950068
4257,1,0,2,1,2,1,4,4,1.8786270236620188,-0.026432796589665127,1.4644722174718798
4258,1,0,2,1,2,1,5,0,0.6967316058174551,-0.21609117257139643,1.4644722174718798
4259,1,0,2,1,2,1,4,4,-0.5767254980670828,-0.026432796589665127,0.8818572334775732
4260,1,0,2,1,2,1,5,1,-0.34849349587411305,-0.21609117257139643,4.393998479477928
4261,1,0,2,1,2,1,5,4,-0.5767254980670828,-0.21609117257139643,0.8818572334775732
4262,1,0,1,1,4,2,3,0,-1.4102125486811237,-0.7145181316048876,-0.8430332872471509
4263,1,0,2,1,2,1,5,0,0.46849960362448534,-0.21609117257139643,2.052570982144358
4264,1,0,2,1,2,1,5,1,-0.7133958142200783,-0.21609117257139643,2.052570982144358
4265,1,0,2,1,2,1,5,1,0.6967316058174551,-0.026432796589665127,2.629702185460493
4266,1,0,2,1,2,1,4,1,-0.5767254980670828,-0.21609117257139643,1.4699559981500512
4267,1,0,2,1,2,1,4,1,-0.34849349587411305,-0.21609117257139643,1.4699559981500512
4268,1,0,2,1,2,1,4,0,-0.5767254980670828,-0.026432796589665127,1.4699559981500512
4269,1,0,2,1,2,1,5,1,-0.7133958142200783,-0.026432796589665127,3.217800950132971
4270,1,0,2,1,2,1,4,4,-0.7133958142200783,-0.21609117257139643,2.629702185460493
4271,1,0,2,1,2,1,5,0,-0.5767254980670828,-0.026432796589665127,2.6461535274950068
4272,1,0,2,1,2,1,4,0,0.46849960362448534,-0.21609117257139643,1.4644722174718798
4273,1,0,2,1,2,1,5,4,0.8334019219704508,-0.21609117257139643,4.393998479477928
4274,1,0,2,1,2,1,4,0,0.8334019219704508,0.7322007073372602,1.4699559981500512
4275,1,0,2,1,2,1,5,4,-0.7133958142200783,-0.026432796589665127,3.217800950132971
4276,0,0,5,1,0,7,4,2,0.5375636322398677,0.4156018145195639,2.318182152544229
4277,1,0,2,1,2,1,5,4,-0.34849349587411305,0.7322007073372602,2.052570982144358
4278,1,0,2,1,2,1,5,1,0.46849960362448534,-0.026432796589665127,1.4644722174718798
4279,1,0,2,1,2,1,5,1,0.6967316058174551,0.7322007073372602,0.8818572334775732
4280,1,0,2,1,2,1,4,0,-0.5767254980670828,-0.026432796589665127,3.2287685114893145
4281,1,0,2,1,2,1,5,4,-1.7586209159116462,-0.026432796589665127,2.629702185460493
4282,1,0,2,1,2,1,4,1,0.6967316058174551,0.7322007073372602,0.8818572334775732
4283,0,1,5,2,0,7,1,6,0.7878451499194522,-0.4057495485531277,-0.665518582764133
4284,1,0,2,1,2,1,4,4,0.6967316058174551,0.7322007073372602,3.2287685114893145
4285,1,0,2,1,2,1,5,0,-0.7133958142200783,-0.21609117257139643,4.393998479477928
4286,1,0,2,1,2,1,5,0,-0.5767254980670828,0.7322007073372602,2.6461535274950068
4287,1,0,2,1,2,1,5,4,0.8334019219704508,-0.21609117257139643,2.629702185460493
4288,1,0,2,1,2,1,4,0,-0.7133958142200783,-0.21609117257139643,4.393998479477928
4289,1,0,2,1,2,1,5,1,0.8334019219704508,-0.026432796589665127,1.4699559981500512
4290,1,0,2,1,2,1,4,1,0.8334019219704508,-0.026432796589665127,3.2287685114893145
4291,0,1,5,2,0,7,1,6,0.3178026765736078,-0.4057495485531277,0.8047283289170621
4292,1,0,2,1,2,1,4,0,-0.7133958142200783,0.7322007073372602,1.4699559981500512
4293,1,0,2,1,2,1,4,4,0.6967316058174551,0.7322007073372602,1.4699559981500512
4294,1,0,2,1,2,1,5,4,-0.34849349587411305,-0.026432796589665127,3.217800950132971
4295,1,0,2,1,2,1,4,1,-0.34849349587411305,0.7322007073372602,3.2287685114893145
4296,1,0,2,1,2,1,5,4,-0.7133958142200783,-0.026432796589665127,1.4644722174718798
4297,1,0,2,1,2,1,5,4,-0.34849349587411305,0.7322007073372602,3.2287685114893145
4298,1,0,2,1,2,1,5,1,-0.5767254980670828,-0.21609117257139643,0.8818572334775732
4299,1,0,2,1,2,1,5,1,1.8786270236620188,-0.21609117257139643,3.217800950132971
4300,1,0,2,1,2,1,5,0,-0.34849349587411305,-0.026432796589665127,2.052570982144358
4301,1,0,2,1,2,1,4,0,-0.7133958142200783,-0.21609117257139643,0.8818572334775732
4302,1,0,2,1,2,1,4,1,-0.34849349587411305,-0.21609117257139643,2.052570982144358
4303,1,0,2,1,2,1,5,0,-0.34849349587411305,-0.21609117257139643,1.4699559981500512
4304,1,0,2,1,2,1,5,1,0.6967316058174551,-0.026432796589665127,2.6461535274950068
4305,0,1,5,1,4,3,5,0,0.8334019219704508,1.301175835282454,-1.0907567707006371
4306,1,0,2,1,2,1,5,0,0.8334019219704508,-0.026432796589665127,2.6461535274950068
4307,1,0,2,1,2,1,4,0,0.8334019219704508,-0.21609117257139643,1.4644722174718798
4308,1,0,2,1,2,1,4,1,0.8334019219704508,-0.21609117257139643,3.217800950132971
4309,1,0,2,1,2,1,4,1,0.46849960362448534,0.7322007073372602,2.6461535274950068
4310,1,0,2,1,2,1,5,1,-0.5767254980670828,0.7322007073372602,3.217800950132971
4311,1,0,2,1,2,1,5,4,0.46849960362448534,-0.21609117257139643,2.6461535274950068
4312,1,0,2,1,2,1,5,0,0.6967316058174551,0.7322007073372602,4.393998479477928
4313,1,0,2,1,2,1,4,1,-0.7133958142200783,-0.21609117257139643,1.4699559981500512
4314,1,0,2,1,2,1,5,4,0.46849960362448534,0.7322007073372602,3.2287685114893145
4315,1,0,2,1,2,1,4,1,-0.34849349587411305,0.7322007073372602,2.629702185460493
4316,1,0,2,1,2,1,4,0,-0.7133958142200783,-0.026432796589665127,2.6461535274950068
4317,1,0,2,1,2,1,4,1,-0.34849349587411305,-0.026432796589665127,4.393998479477928
4318,1,0,2,1,2,1,5,0,0.8334019219704508,-0.21609117257139643,2.629702185460493
4319,1,0,2,1,2,1,5,1,-0.34849349587411305,-0.026432796589665127,2.052570982144358
4320,1,0,2,1,2,1,4,1,1.8786270236620188,-0.026432796589665127,0.8818572334775732
4321,1,0,2,1,2,1,5,1,-0.34849349587411305,0.7322007073372602,2.6461535274950068
4322,1,0,2,1,2,1,5,4,-0.7133958142200783,-0.21609117257139643,2.629702185460493
4323,1,0,2,1,2,1,5,1,0.8334019219704508,0.7322007073372602,3.2287685114893145
4324,1,0,2,1,2,1,5,1,0.8334019219704508,-0.026432796589665127,4.393998479477928
4325,1,0,2,1,2,1,4,4,0.8334019219704508,0.7322007073372602,3.2287685114893145
4326,0,0,5,1,1,1,4,0,-0.054112947221298606,-0.7145181316048876,0.3966733599315991
4327,1,0,2,1,2,1,5,1,1.8786270236620188,0.7322007073372602,3.2287685114893145
4328,1,0,2,1,2,1,5,0,-0.7133958142200783,-0.21609117257139643,2.629702185460493
4329,1,0,7,1,0,7,4,4,-0.4025213144518212,-2.0421267634770066,-0.5961118831713068
4330,1,0,2,1,2,1,4,0,1.8786270236620188,-0.026432796589665127,3.217800950132971
4331,1,0,5,1,0,7,4,0,0.5375636322398677,-0.14554300365969353,0.2939712679401839
4332,1,0,2,1,2,1,5,0,0.6967316058174551,0.7322007073372602,2.629702185460493
4333,1,0,2,1,2,1,4,0,-0.5767254980670828,-0.026432796589665127,3.217800950132971
4334,1,0,2,1,2,1,5,1,-0.5767254980670828,-0.026432796589665127,2.629702185460493
4335,1,0,2,1,2,1,5,1,0.8334019219704508,-0.21609117257139643,1.4644722174718798
4336,1,0,2,1,2,1,4,0,-0.7133958142200783,0.7322007073372602,0.8818572334775732
4337,1,0,2,1,2,1,4,0,-1.7586209159116462,-0.21609117257139643,1.4644722174718798
4338,1,0,2,1,2,1,4,0,-0.5767254980670828,-0.21609117257139643,3.2287685114893145
4339,1,0,2,1,2,1,5,1,-0.5767254980670828,0.7322007073372602,2.052570982144358
4340,1,0,2,1,2,1,5,1,-0.5767254980670828,-0.21609117257139643,1.4699559981500512
4341,0,1,5,1,4,2,5,0,0.6591977383551894,1.301175835282454,0.07721508762706197
4342,1,0,2,1,2,1,5,4,0.6967316058174551,-0.026432796589665127,2.052570982144358
4343,1,0,2,1,2,1,4,1,0.46849960362448534,-0.026432796589665127,0.8818572334775732
4344,1,0,2,1,2,1,4,1,0.6967316058174551,-0.21609117257139643,2.052570982144358
4345,1,0,2,1,2,1,4,4,-0.7133958142200783,0.7322007073372602,4.393998479477928
4346,1,0,2,1,2,1,5,1,-0.34849349587411305,-0.026432796589665127,3.2287685114893145
4347,1,0,2,1,2,1,4,1,-0.34849349587411305,-0.026432796589665127,0.8818572334775732
4348,1,0,2,1,2,1,5,1,0.46849960362448534,-0.21609117257139643,0.8818572334775732
4349,1,1,2,1,4,1,3,5,-0.08317576815685446,1.301175835282454,-1.3820642626977904
4350,1,0,2,1,2,1,4,1,-0.5767254980670828,0.7322007073372602,2.6461535274950068
4351,1,0,2,1,2,1,4,4,0.46849960362448534,-0.21609117257139643,2.052570982144358
4352,1,0,2,1,2,1,4,4,-0.34849349587411305,-0.21609117257139643,2.052570982144358
4353,1,0,2,1,2,1,5,0,0.8334019219704508,-0.21609117257139643,3.217800950132971
4354,1,0,2,1,2,1,4,0,0.6967316058174551,0.7322007073372602,2.6461535274950068
4355,1,0,2,1,2,1,5,1,0.8334019219704508,-0.026432796589665127,2.052570982144358
4356,1,0,2,1,2,1,4,1,-0.5767254980670828,0.7322007073372602,3.217800950132971
4357,0,1,5,2,0,7,1,6,-1.144894820963865,-0.4057495485531277,0.8047283289170621
4358,1,0,2,1,2,1,4,0,-0.34849349587411305,-0.21609117257139643,0.8818572334775732
4359,1,0,2,1,2,1,5,0,0.6967316058174551,0.7322007073372602,1.4644722174718798
4360,1,0,2,1,2,1,5,0,0.8334019219704508,-0.21609117257139643,2.052570982144358
4361,1,0,2,1,2,1,5,4,0.46849960362448534,-0.21609117257139643,0.8818572334775732
4362,1,0,2,1,2,1,4,0,0.8334019219704508,-0.21609117257139643,2.052570982144358
4363,1,0,2,1,2,1,5,1,-0.7133958142200783,-0.026432796589665127,4.393998479477928
4364,1,1,5,1,4,7,1,2,2.6445077867384463,0.4156018145195639,-0.8430332872471509
4365,1,1,2,1,4,1,4,5,-0.08317576815685446,-0.026432796589665127,-1.3820642626977904
4366,1,0,2,1,2,1,5,4,0.46849960362448534,0.7322007073372602,2.629702185460493
4367,1,0,2,1,2,1,5,0,0.8334019219704508,-0.21609117257139643,4.393998479477928
4368,1,0,2,1,2,1,4,4,0.8334019219704508,-0.21609117257139643,0.8818572334775732
4369,1,0,2,1,2,1,4,4,1.8786270236620188,0.7322007073372602,2.629702185460493
4370,1,0,2,1,2,1,5,0,-0.34849349587411305,-0.21609117257139643,2.052570982144358
4371,1,0,2,1,2,1,4,0,0.46849960362448534,-0.026432796589665127,0.8818572334775732
4372,1,0,2,1,2,1,4,1,-0.7133958142200783,0.7322007073372602,2.629702185460493
4373,1,0,2,1,2,1,5,1,-0.34849349587411305,0.7322007073372602,2.629702185460493
4374,1,1,2,1,4,1,3,5,-0.09966971927229715,1.301175835282454,0.897003030084873
4375,0,1,5,1,4,3,4,0,0.8334019219704508,0.35288395537379746,0.07721508762706197
4376,1,0,8,1,0,7,4,0,-0.4025213144518212,-2.0421267634770066,-0.3794042045306674
4377,1,0,2,1,2,1,5,0,0.8334019219704508,0.7322007073372602,0.8818572334775732
4378,1,0,2,1,2,1,5,1,-0.34849349587411305,-0.21609117257139643,1.4699559981500512
4379,0,1,5,1,4,2,4,0,0.6591977383551894,0.35288395537379746,0.08544075864431919
4380,0,1,5,2,0,7,1,6,-1.0993380489128666,-0.4057495485531277,0.8047283289170621
4381,1,0,2,1,2,1,5,1,0.46849960362448534,-0.026432796589665127,2.052570982144358
4382,1,0,2,1,2,1,5,0,0.46849960362448534,-0.21609117257139643,3.217800950132971
4383,1,0,2,1,2,1,4,4,0.46849960362448534,-0.026432796589665127,3.2287685114893145
4384,1,0,2,1,2,1,5,1,0.46849960362448534,0.7322007073372602,2.052570982144358
4385,1,0,2,1,2,1,5,1,0.6967316058174551,-0.21609117257139643,3.217800950132971
4386,1,0,2,1,2,1,5,1,0.8334019219704508,0.7322007073372602,4.393998479477928
4387,1,0,2,1,2,1,5,1,-1.7586209159116462,0.7322007073372602,2.052570982144358
4388,1,0,2,1,2,1,4,1,1.8786270236620188,0.7322007073372602,4.393998479477928
4389,1,0,2,1,2,1,4,1,-0.5767254980670828,-0.026432796589665127,0.8818572334775732
4390,1,0,2,1,2,1,5,1,0.46849960362448534,-0.21609117257139643,1.4699559981500512
4391,1,0,2,1,2,1,5,4,0.8334019219704508,-0.026432796589665127,3.217800950132971
4392,1,0,2,1,2,1,5,1,1.8786270236620188,-0.026432796589665127,3.2287685114893145
4393,1,0,2,1,2,1,5,0,-0.5767254980670828,-0.21609117257139643,2.6461535274950068
4394,1,0,2,1,2,1,4,0,0.8334019219704508,-0.026432796589665127,0.8818572334775732
4395,1,0,2,1,2,1,5,4,0.8334019219704508,0.7322007073372602,3.217800950132971
4396,0,0,5,1,1,1,5,0,0.12009123639396276,-1.4731516355318124,0.3966733599315991
4397,1,0,2,1,2,1,4,1,-1.7586209159116462,-0.21609117257139643,2.052570982144358
4398,1,0,2,1,2,1,4,1,0.6967316058174551,-0.21609117257139643,1.4644722174718798
4399,1,0,2,1,2,1,5,1,0.6967316058174551,-0.026432796589665127,1.4699559981500512
4400,1,0,2,1,2,1,4,1,-0.7133958142200783,-0.026432796589665127,1.4699559981500512
4401,1,0,2,1,2,1,4,1,0.6967316058174551,-0.026432796589665127,4.393998479477928
4402,1,0,2,1,2,1,4,1,-0.34849349587411305,-0.026432796589665127,2.6461535274950068
